DR Smith,Shakib Al Hasan,9,4,1,0,0,2,1,1,5,9
KD Karthik,MC Henriques,10,6,3,0,0,1,0,0,2,2
NLTC Perera,AR Patel,1,0,1,0,0,0,0,0,2,3
RA Jadeja,BCJ Cutting,1,0,1,0,0,0,0,0,7,3
KS Williamson,RP Singh,4,2,2,0,0,0,0,0,7,2
KK Nair,AR Patel,11,4,5,2,0,0,0,0,2,3
S Dhawan,M Morkel,12,7,0,0,0,3,0,2,4,2
KV Sharma,SR Watson,6,3,1,1,0,1,0,0,7,9
MS Dhoni,RA Jadeja,11,6,2,1,0,0,2,0,2,2
DA Warner,M Morkel,12,8,1,1,0,2,0,0,5,2
Yuvraj Singh,NLTC Perera,4,0,2,0,0,1,1,0,4,2
CA Lynn,SR Watson,3,0,2,1,0,0,0,0,5,9
Ishan Kishan,AR Patel,5,0,2,2,0,1,0,0,3,3
STR Binny,Z Khan,3,2,0,0,0,1,0,0,4,9
AT Rayudu,CH Morris,5,4,1,0,0,0,0,0,5,3
BB McCullum,NLTC Perera,4,1,1,0,0,2,0,0,5,2
KL Rahul,CH Morris,7,2,1,0,1,2,1,0,2,3
BB McCullum,S Aravind,9,6,2,0,0,1,0,0,5,9
EJG Morgan,Parvez Rasool,3,0,3,0,0,0,0,0,5,4
AJ Finch,Sachin Baby,4,2,0,0,0,1,0,1,5,1
SPD Smith,MC Henriques,4,1,2,1,0,0,0,0,4,2
M Vohra,Mustafizur Rahman,6,5,0,0,0,0,0,1,2,2
WP Saha,Mohammed Shami,4,1,1,0,0,1,0,1,4,2
SK Raina,MM Sharma,9,3,3,0,0,1,1,1,4,2
KP Pietersen,S Gopal,5,2,2,1,0,0,0,0,2,1
G Gambhir,AR Patel,11,4,6,1,0,0,0,0,5,3
SW Billings,MP Stoinis,5,3,1,0,0,0,0,1,4,2
MK Pandey,P Sahu,6,1,5,0,0,0,0,0,2,2
SR Watson,B Kumar,1,0,1,0,0,0,0,0,4,3
JP Faulkner,Imran Tahir,1,0,1,0,0,0,0,0,2,5
BB McCullum,Sandeep Sharma,3,2,0,0,0,0,0,1,5,9
DA Warner,HH Pandya,8,1,4,1,1,1,0,0,5,5
KK Nair,MP Stoinis,3,1,1,0,0,1,0,0,2,2
WP Saha,JJ Bumrah,5,0,4,0,0,1,0,0,4,5
WP Saha,CR Brathwaite,7,1,5,0,0,0,0,1,4,3
KD Karthik,T Shamsi,11,6,3,2,0,0,0,0,2,9
DJ Bravo,BB Sran,6,2,2,0,0,0,0,2,5,3
RV Uthappa,AR Patel,17,5,6,4,0,1,1,0,4,3
B Kumar,A Zampa,3,1,1,0,0,0,0,1,1,10
M Vijay,M Morkel,18,11,3,0,0,3,0,1,2,2
MK Pandey,DJ Hooda,2,0,2,0,0,0,0,0,2,3
AB de Villiers,S Kaushik,5,1,2,0,0,1,1,0,1,9
M Vohra,MJ McClenaghan,3,0,3,0,0,0,0,0,2,2
MP Stoinis,Z Khan,7,2,2,2,0,0,0,1,2,9
SK Raina,AR Patel,4,2,1,0,0,1,0,0,4,3
G Gambhir,MP Stoinis,11,4,4,0,0,3,0,0,5,2
JA Morkel,SP Narine,3,0,1,0,0,0,2,0,1,9
DA Miller,IK Pathan,2,0,2,0,0,0,0,0,5,6
SV Samson,NLTC Perera,9,3,4,0,0,2,0,0,4,2
S Dhawan,DS Kulkarni,13,5,4,1,0,2,0,1,4,3
KL Rahul,R Bhatia,4,1,3,0,0,0,0,0,2,2
PA Patel,GB Hogg,9,6,1,0,0,1,0,1,7,5
KL Rahul,AD Russell,9,4,4,1,0,0,0,0,2,3
V Kohli,P Kumar,22,8,5,2,0,4,2,1,4,2
RR Pant,Sandeep Sharma,1,0,0,0,0,1,0,0,4,9
MJ McClenaghan,I Sharma,2,0,2,0,0,0,0,0,2,5
GJ Maxwell,A Mishra,13,6,2,3,0,0,1,1,5,3
KV Sharma,AS Rajpoot,3,0,3,0,0,0,0,0,7,3
C Munro,HH Pandya,3,1,1,1,0,0,0,0,3,5
MS Dhoni,STR Binny,2,0,2,0,0,0,0,0,2,4
SK Raina,YS Chahal,6,1,3,1,0,0,0,1,4,9
V Kohli,KV Sharma,11,1,6,1,0,2,1,0,4,7
AT Rayudu,CJ Jordan,3,1,2,0,0,0,0,0,5,3
Sachin Baby,Anureet Singh,3,1,1,1,0,0,0,0,4,10
MK Pandey,Mustafizur Rahman,18,3,10,1,1,3,0,0,2,2
BB McCullum,CH Morris,9,5,0,1,0,1,1,1,5,3
AB de Villiers,DR Smith,5,0,2,0,0,2,1,0,1,3
KH Pandya,SP Narine,3,1,1,0,0,0,0,1,1,9
DA Warner,PV Tambe,6,0,4,1,0,1,0,0,5,2
JC Buttler,BB Sran,4,2,1,0,0,0,0,1,2,3
AM Rahane,M Morkel,8,3,3,0,0,1,1,0,5,2
S Dhawan,KW Richardson,6,4,1,0,0,0,0,1,4,7
SE Marsh,CH Morris,5,3,2,0,0,0,0,0,4,3
WP Saha,NLTC Perera,1,0,1,0,0,0,0,0,4,2
Harbhajan Singh,Sandeep Sharma,3,1,2,0,0,0,0,0,5,9
F Behardien,AB Dinda,6,3,1,0,0,1,0,1,3,3
G Gambhir,NLTC Perera,1,0,1,0,0,0,0,0,5,2
JP Duminy,AB Dinda,3,1,0,1,0,0,0,1,2,3
JC Buttler,KC Cariappa,4,2,2,0,0,0,0,0,2,5
SW Billings,SP Narine,1,0,1,0,0,0,0,0,4,9
R Sathish,M Ashwin,1,1,0,0,0,0,0,0,7,2
AT Rayudu,Iqbal Abdulla,4,1,2,0,0,0,0,1,5,5
G Gambhir,VR Aaron,10,6,4,0,0,0,0,0,5,4
DJ Bravo,CH Morris,5,1,4,0,0,0,0,0,5,3
SS Tiwary,DS Kulkarni,1,0,1,0,0,0,0,0,4,3
DJ Hooda,A Mishra,1,0,1,0,0,0,0,0,5,3
KK Nair,GB Hogg,8,1,6,1,0,0,0,0,2,5
Q de Kock,TG Southee,4,1,1,0,0,2,0,0,4,9
M Vijay,A Nehra,3,0,3,0,0,0,0,0,2,3
AT Rayudu,MC Henriques,14,7,6,0,0,0,1,0,5,2
Ishan Kishan,Gurkeerat Singh,2,1,1,0,0,0,0,0,3,6
RA Jadeja,YS Chahal,6,2,2,0,0,1,1,0,7,9
YK Pathan,MJ McClenaghan,5,1,2,0,0,2,0,0,4,2
KC Cariappa,Sachin Baby,2,0,2,0,0,0,0,0,2,1
GJ Maxwell,NLTC Perera,6,2,1,2,0,1,0,0,5,2
RA Jadeja,M Ashwin,5,3,2,0,0,0,0,0,7,2
S Dhawan,PJ Sangwan,5,1,1,1,0,2,0,0,4,7
DJ Hooda,TG Southee,1,0,1,0,0,0,0,0,5,9
F du Plessis,MJ McClenaghan,7,4,2,0,0,0,1,0,5,2
MM Sharma,J Yadav,6,3,1,0,0,1,1,0,7,5
AR Patel,VR Aaron,5,2,1,0,0,1,1,0,5,4
AM Rahane,SP Narine,9,3,5,0,0,0,0,1,5,9
DA Miller,YK Pathan,2,1,0,0,0,0,0,1,5,9
RR Pant,Yuvraj Singh,4,1,2,1,0,0,0,0,4,1
Mohammed Shami,SM Boland,3,1,2,0,0,0,0,0,9,9
SW Billings,PP Chawla,9,1,3,3,0,2,0,0,4,2
V Kohli,Harbhajan Singh,7,3,3,0,0,1,0,0,4,5
JP Duminy,KH Pandya,8,0,8,0,0,0,0,0,2,5
DR Smith,AR Patel,5,3,1,0,0,0,0,1,5,3
RR Pant,KH Pandya,3,0,1,0,0,2,0,0,4,5
P Negi,P Kumar,3,1,2,0,0,0,0,0,7,2
J Yadav,SR Watson,4,2,2,0,0,0,0,0,3,9
MC Henriques,SR Watson,7,1,5,1,0,0,0,0,7,9
DS Kulkarni,SR Watson,2,0,0,0,0,2,0,0,1,9
DR Smith,B Kumar,10,8,1,0,0,0,0,1,5,3
SA Yadav,S Aravind,3,1,0,0,0,1,0,1,4,9
DA Warner,M Vijay,3,1,1,0,0,1,0,0,5,7
DA Miller,Mustafizur Rahman,4,1,2,0,0,1,0,0,5,2
KS Williamson,KH Pandya,2,0,2,0,0,0,0,0,7,5
MC Henriques,Mohammed Shami,2,1,0,0,0,0,0,1,7,2
Shakib Al Hasan,P Sahu,3,2,1,0,0,0,0,0,4,2
G Gambhir,Harbhajan Singh,22,5,14,3,0,0,0,0,5,5
G Gambhir,YS Chahal,6,0,3,1,0,2,0,0,5,9
G Gambhir,JA Morkel,5,0,2,0,0,2,0,1,5,5
HH Pandya,PP Chawla,5,1,3,0,0,0,0,1,3,2
Q de Kock,AB Dinda,6,4,1,0,0,0,0,1,4,3
P Kumar,CJ Jordan,5,2,1,0,0,0,0,2,7,3
PA Patel,JW Hastings,7,3,2,1,0,1,0,0,7,5
DA Warner,JO Holder,7,2,5,0,0,0,0,0,5,5
M Vijay,S Kaushik,11,4,5,0,0,1,0,1,2,9
P Sahu,CR Brathwaite,5,1,1,2,0,0,1,0,2,3
A Ashish Reddy,SR Watson,6,2,3,0,0,0,0,1,1,9
AD Russell,Mustafizur Rahman,3,1,1,0,0,0,0,1,1,2
DS Kulkarni,MJ McClenaghan,1,0,1,0,0,0,0,0,1,2
GJ Bailey,CH Morris,7,6,0,0,0,1,0,0,3,3
RG Sharma,MC Henriques,5,2,3,0,0,0,0,0,4,2
DA Miller,RA Jadeja,8,3,2,1,0,1,1,0,5,2
SR Watson,CR Brathwaite,15,7,5,0,0,2,1,0,4,3
M Vijay,Shakib Al Hasan,5,1,2,0,0,2,0,0,2,9
AM Rahane,S Kaushik,5,2,2,0,0,1,0,0,5,9
SS Tiwary,HH Pandya,4,2,2,0,0,0,0,0,4,5
DR Smith,KC Cariappa,4,3,1,0,0,0,0,0,5,5
G Gambhir,BB Sran,24,12,5,2,0,5,0,0,5,3
WP Saha,SP Narine,10,6,2,1,0,0,0,1,4,9
WP Saha,YS Chahal,9,2,1,1,0,3,0,2,4,9
AR Patel,NLTC Perera,2,1,0,0,0,0,0,1,5,2
KK Nair,HV Patel,9,2,4,1,0,1,1,0,2,8
DR Smith,MM Sharma,4,1,3,0,0,0,0,0,5,2
MP Stoinis,SR Watson,7,2,4,0,0,1,0,0,2,9
KK Nair,DJ Hooda,9,0,8,0,0,1,0,0,2,3
BB McCullum,SP Narine,3,2,0,0,0,0,0,1,5,9
NV Ojha,CR Brathwaite,3,1,2,0,0,0,0,0,7,3
SW Billings,UT Yadav,7,3,2,0,0,1,0,1,4,9
M Vijay,SR Watson,11,5,3,1,0,1,0,1,2,9
AT Rayudu,Z Khan,3,0,3,0,0,0,0,0,5,9
AD Russell,R Bhatia,3,1,2,0,0,0,0,0,1,2
SV Samson,SR Watson,11,5,4,1,0,0,0,1,4,9
Q de Kock,AR Patel,18,6,3,3,0,5,1,0,4,3
AB de Villiers,Mustafizur Rahman,13,6,5,1,0,0,0,1,1,2
RG Sharma,SR Watson,5,0,5,0,0,0,0,0,4,9
RA Jadeja,SR Watson,16,11,3,0,0,0,0,2,7,9
AJ Finch,Bipul Sharma,4,2,2,0,0,0,0,0,5,3
SA Yadav,BB Sran,3,0,2,0,0,0,1,0,4,3
KD Karthik,MP Stoinis,2,0,1,0,0,1,0,0,2,2
KK Nair,YS Chahal,10,4,4,0,0,1,0,1,2,9
PP Chawla,Mohammed Shami,3,2,0,0,0,1,0,0,7,2
SS Tiwary,Mustafizur Rahman,4,2,1,1,0,0,0,0,4,2
HM Amla,S Aravind,4,1,1,0,0,0,1,1,5,9
AD Nath,Harbhajan Singh,2,1,1,0,0,0,0,0,3,5
KL Rahul,CR Brathwaite,2,1,0,0,0,0,0,1,2,3
AJ Finch,Sandeep Sharma,11,4,5,1,0,1,0,0,5,9
JC Buttler,MM Sharma,5,2,0,0,0,2,0,1,2,2
EJG Morgan,UT Yadav,9,4,3,1,0,0,0,1,5,9
RA Jadeja,STR Binny,2,1,1,0,0,0,0,0,7,4
Yuvraj Singh,JO Holder,9,5,0,0,0,2,0,2,4,5
KA Pollard,R Sathish,6,2,0,1,0,0,3,0,2,2
KA Pollard,PV Tambe,2,1,0,0,0,0,0,1,2,2
DJ Bravo,Yuvraj Singh,7,2,3,2,0,0,0,0,5,1
F du Plessis,Mustafizur Rahman,1,1,0,0,0,0,0,0,5,2
SE Marsh,Harbhajan Singh,13,4,7,0,0,1,1,0,4,5
MM Sharma,P Kumar,3,1,1,0,0,0,0,1,7,2
F du Plessis,Shakib Al Hasan,3,1,1,0,0,0,0,1,5,9
V Kohli,I Sharma,15,5,5,0,0,4,1,0,4,5
V Kohli,CR Brathwaite,10,1,8,0,0,1,0,0,4,3
KK Nair,A Zampa,10,2,4,3,0,0,0,1,2,10
RV Uthappa,KJ Abbott,5,1,2,0,0,2,0,0,4,8
SK Raina,KH Pandya,8,1,4,0,0,3,0,0,4,5
CH Gayle,M Morkel,12,6,1,0,0,3,1,1,5,2
KL Rahul,UT Yadav,6,2,3,0,0,1,0,0,2,9
M Vijay,IK Pathan,11,5,3,2,0,1,0,0,2,6
G Gambhir,A Mishra,3,0,3,0,0,0,0,0,5,3
DA Warner,SK Raina,13,2,7,0,0,3,1,0,5,1
KD Karthik,UT Yadav,8,2,3,1,0,1,1,0,2,9
AR Patel,DJ Bravo,5,2,0,2,0,0,0,1,5,3
DJ Hooda,CH Morris,3,1,2,0,0,0,0,0,5,3
AB de Villiers,HH Pandya,3,0,2,0,0,0,1,0,1,5
DJ Hooda,AF Milne,4,1,2,0,0,1,0,0,5,3
A Mishra,GB Hogg,7,5,1,0,0,0,0,1,10,5
Sachin Baby,MC Henriques,5,3,1,0,0,1,0,0,4,2
NV Ojha,M Ashwin,2,0,2,0,0,0,0,0,7,2
RR Pant,S Kaushik,9,4,2,1,0,2,0,0,4,9
SA Yadav,B Kumar,3,1,0,1,0,1,0,0,4,3
SK Raina,Mustafizur Rahman,6,0,5,0,0,1,0,0,4,2
KC Cariappa,CH Gayle,5,0,4,0,0,0,1,0,2,3
WP Saha,A Mishra,12,4,5,0,0,3,0,0,4,3
S Dhawan,YS Chahal,4,1,1,1,0,0,0,1,4,9
Yuvraj Singh,TG Southee,5,1,2,1,0,0,1,0,4,9
BB McCullum,KW Richardson,9,3,1,0,0,3,2,0,5,7
CH Gayle,AD Russell,11,7,2,0,0,0,2,0,5,3
M Vijay,P Kumar,16,6,3,1,1,5,0,0,2,2
SK Raina,SR Watson,10,5,3,0,0,1,0,1,4,9
YK Pathan,A Zampa,3,2,1,0,0,0,0,0,4,10
AT Rayudu,PV Tambe,7,3,2,1,0,0,1,0,5,2
MK Pandey,Bipul Sharma,6,1,4,0,0,0,1,0,2,3
M Vijay,S Ladda,8,3,3,1,0,1,0,0,2,1
UT Yadav,CH Morris,1,0,1,0,0,0,0,0,6,3
KS Williamson,NM Coulter-Nile,2,0,2,0,0,0,0,0,7,2
JP Duminy,TG Southee,3,0,3,0,0,0,0,0,2,9
RA Jadeja,MC Henriques,6,1,3,1,0,1,0,0,7,2
KL Rahul,A Mishra,5,0,1,2,0,2,0,0,2,3
RA Jadeja,PP Chawla,7,4,0,1,0,0,1,1,7,2
DA Miller,MC Henriques,6,2,2,0,0,1,0,1,5,2
SS Tiwary,CJ Jordan,5,2,2,0,0,1,0,0,4,3
PP Chawla,NLTC Perera,4,1,0,1,0,1,0,1,7,2
SV Samson,AR Patel,13,2,9,1,0,0,0,1,4,3
AB de Villiers,KC Cariappa,6,0,5,1,0,0,0,0,1,5
JP Faulkner,JJ Bumrah,5,2,2,0,0,1,0,0,2,5
AD Russell,NLTC Perera,3,1,1,0,0,0,0,1,1,2
AR Patel,SP Narine,1,0,1,0,0,0,0,0,5,9
S Dhawan,UT Yadav,3,1,2,0,0,0,0,0,4,9
MJ McClenaghan,Sandeep Sharma,3,2,0,0,0,0,0,1,2,9
DA Miller,CH Morris,6,3,3,0,0,0,0,0,5,3
D Wiese,Mohammed Shami,2,0,1,1,0,0,0,0,5,2
AJ Finch,Iqbal Abdulla,4,2,0,0,0,1,0,1,5,5
CH Gayle,BCJ Cutting,10,3,3,0,0,1,2,1,5,3
KJ Abbott,NLTC Perera,1,0,1,0,0,0,0,0,2,2
MP Stoinis,JP Faulkner,9,3,2,2,0,2,0,0,2,8
Shakib Al Hasan,Harbhajan Singh,1,0,1,0,0,0,0,0,4,5
Shakib Al Hasan,DR Smith,15,10,3,0,0,1,0,1,4,3
V Kohli,CH Morris,15,6,6,2,0,1,0,0,4,3
HH Pandya,DS Kulkarni,7,4,2,0,0,0,0,1,3,3
AT Rayudu,Bipul Sharma,12,4,6,1,0,0,1,0,5,3
CH Gayle,Z Khan,7,5,1,0,0,0,0,1,5,9
SK Raina,Shakib Al Hasan,3,2,0,0,0,1,0,0,4,9
DS Kulkarni,JJ Bumrah,2,0,1,0,0,1,0,0,1,5
AJ Finch,HH Pandya,4,3,1,0,0,0,0,0,5,5
N Rana,Sandeep Sharma,6,5,1,0,0,0,0,0,2,9
EJG Morgan,CR Brathwaite,1,0,1,0,0,0,0,0,5,3
HM Amla,MC Henriques,10,1,5,1,0,2,1,0,5,2
Yuvraj Singh,Kuldeep Yadav,13,4,1,1,0,4,3,0,4,7
RG Sharma,NLTC Perera,15,5,5,1,0,3,1,0,4,2
MK Pandey,AB Dinda,3,0,0,2,0,1,0,0,2,3
AB de Villiers,A Nehra,8,4,1,0,0,2,1,0,1,3
AJ Finch,Yuvraj Singh,6,1,5,0,0,0,0,0,5,1
KL Rahul,SB Jakati,7,2,4,0,0,0,1,0,2,4
DJ Hooda,YS Chahal,5,3,1,0,0,0,0,1,5,9
RA Jadeja,MM Sharma,5,3,1,1,0,0,0,0,7,2
JC Buttler,AD Russell,11,2,4,0,0,2,2,1,2,3
G Gambhir,P Kumar,11,6,2,2,0,0,0,1,5,2
AJ Finch,AR Patel,8,2,5,0,0,1,0,0,5,3
MK Pandey,B Kumar,9,3,4,0,0,0,0,2,2,3
KL Rahul,Mustafizur Rahman,1,0,0,1,0,0,0,0,2,2
DA Miller,Mohammed Shami,5,1,1,2,0,1,0,0,5,2
M Vijay,Mohammed Shami,4,1,1,0,0,2,0,0,2,2
R Bhatia,RA Jadeja,2,2,0,0,0,0,0,0,6,2
RR Pant,MC Henriques,8,3,3,1,0,1,0,0,4,2
KH Pandya,Mohammed Shami,5,3,1,0,0,1,0,0,1,2
DJ Hooda,R Ashwin,2,1,0,0,0,0,0,1,5,2
M Vijay,DL Chahar,5,0,3,0,0,1,1,0,2,6
RA Jadeja,S Aravind,6,1,4,0,0,1,0,0,7,9
MC Henriques,A Mishra,4,1,1,2,0,0,0,0,7,3
AM Rahane,NM Coulter-Nile,10,4,3,1,0,2,0,0,5,2
DA Miller,S Kaushik,11,5,4,2,0,0,0,0,5,9
S Nadeem,R Vinay Kumar,1,1,0,0,0,0,0,0,8,2
Sachin Baby,UT Yadav,7,3,1,0,0,2,1,0,4,9
AT Rayudu,VR Aaron,12,4,5,0,0,1,1,1,5,4
SA Yadav,HH Pandya,1,0,1,0,0,0,0,0,4,5
M Vijay,JJ Bumrah,8,4,4,0,0,0,0,0,2,5
KD Karthik,CH Morris,7,3,3,0,0,1,0,0,2,3
RR Pant,MJ McClenaghan,4,3,1,0,0,0,0,0,4,2
Sandeep Sharma,P Kumar,1,0,1,0,0,0,0,0,9,2
GJ Maxwell,Shakib Al Hasan,8,3,4,0,0,0,1,0,5,9
DJ Bravo,M Ashwin,3,1,2,0,0,0,0,0,5,2
SK Raina,KW Richardson,4,1,2,0,0,1,0,0,4,7
GJ Maxwell,R Ashwin,4,1,1,0,0,1,1,0,5,2
KH Pandya,MP Stoinis,6,2,1,1,0,1,0,1,1,2
JJ Bumrah,MM Sharma,1,0,1,0,0,0,0,0,3,2
SPD Smith,Harbhajan Singh,3,0,3,0,0,0,0,0,4,5
B Kumar,AD Russell,1,1,0,0,0,0,0,0,1,3
V Kohli,A Ashish Reddy,4,1,3,0,0,0,0,0,4,3
DA Warner,RP Singh,9,6,1,0,0,0,1,1,5,2
KD Karthik,CJ Jordan,11,5,3,1,0,0,0,2,2,3
AB de Villiers,I Sharma,5,2,1,0,0,1,1,0,1,5
MC Henriques,DR Smith,2,1,0,0,0,0,0,1,7,3
KL Rahul,Z Khan,3,1,2,0,0,0,0,0,2,9
MA Agarwal,R Vinay Kumar,2,1,0,0,0,0,0,1,7,2
RV Uthappa,Swapnil Singh,9,1,6,0,0,1,1,0,4,1
UT Khawaja,KJ Abbott,4,2,2,0,0,0,0,0,4,8
G Gambhir,DJ Hooda,10,4,3,1,0,0,1,1,5,3
BB McCullum,Harbhajan Singh,6,2,1,0,0,2,0,1,5,5
RA Jadeja,Imran Tahir,3,2,1,0,0,0,0,0,7,5
KH Pandya,Z Khan,12,4,4,1,0,2,1,0,1,9
DJ Hooda,Shakib Al Hasan,3,0,3,0,0,0,0,0,5,9
WP Saha,BCJ Cutting,3,1,1,0,0,1,0,0,4,3
AJ Finch,CH Gayle,7,5,2,0,0,0,0,0,5,3
NLTC Perera,SP Narine,9,5,1,3,0,0,0,0,2,9
V Kohli,JJ Bumrah,4,1,2,0,0,1,0,0,4,5
SR Watson,NLTC Perera,7,1,1,0,0,5,0,0,4,2
SA Yadav,A Mishra,1,0,1,0,0,0,0,0,4,3
S Gopal,R Bhatia,9,9,0,0,0,0,0,0,8,2
V Kohli,J Yadav,5,2,1,1,0,1,0,0,4,5
S Gopal,MR Marsh,3,2,1,0,0,0,0,0,8,7
AM Rahane,SB Jakati,5,1,2,0,0,2,0,0,5,4
B Kumar,Z Khan,2,0,1,0,0,1,0,0,1,9
KK Nair,PP Chawla,4,1,2,0,0,1,0,0,2,2
KH Pandya,Imran Tahir,16,1,6,2,1,4,2,0,1,5
AR Patel,CR Brathwaite,10,7,2,0,0,1,0,0,5,3
Sachin Baby,TG Southee,4,2,1,0,0,1,0,0,4,9
MK Pandey,R Ashwin,3,1,1,0,1,0,0,0,2,2
G Gambhir,NM Coulter-Nile,12,7,3,0,0,2,0,0,5,2
Harbhajan Singh,BB Sran,2,1,1,0,0,0,0,0,5,3
TG Southee,CH Morris,1,0,1,0,0,0,0,0,4,3
B Kumar,NM Coulter-Nile,6,1,2,1,0,1,0,1,1,2
Shakib Al Hasan,SB Jakati,2,0,2,0,0,0,0,0,4,4
YK Pathan,R Ashwin,7,2,1,0,0,2,2,0,4,2
SPD Smith,AD Russell,3,0,1,1,0,1,0,0,4,3
Q de Kock,Parvez Rasool,12,3,3,2,0,4,0,0,4,4
MC Henriques,HV Patel,8,4,3,0,0,1,0,0,7,8
S Dhawan,M Vijay,4,2,2,0,0,0,0,0,4,7
MS Dhoni,R Dhawan,3,0,3,0,0,0,0,0,2,2
SK Raina,AD Russell,2,1,0,0,0,0,0,1,4,3
Q de Kock,A Nehra,10,5,1,0,0,3,1,0,4,3
DR Smith,R Bhatia,6,0,3,0,1,1,1,0,5,2
KD Karthik,AD Russell,5,2,1,0,0,2,0,0,2,3
Shakib Al Hasan,JA Morkel,1,1,0,0,0,0,0,0,4,5
Sandeep Sharma,CR Brathwaite,1,0,1,0,0,0,0,0,9,3
AT Rayudu,R Ashwin,10,4,3,0,0,0,1,2,5,2
SS Iyer,S Aravind,6,5,0,0,0,0,0,1,9,9
MS Dhoni,MC Henriques,3,1,1,0,0,1,0,0,2,2
HM Amla,Yuvraj Singh,3,0,2,0,0,1,0,0,5,1
SE Marsh,YK Pathan,2,0,2,0,0,0,0,0,4,9
N Rana,MP Stoinis,7,4,2,0,0,0,0,1,2,2
RA Jadeja,SP Narine,5,2,2,1,0,0,0,0,7,9
Shakib Al Hasan,R Bhatia,3,2,0,0,0,0,0,1,4,2
UT Khawaja,A Mishra,7,5,1,0,0,0,0,1,4,3
Gurkeerat Singh,B Kumar,3,1,0,0,0,1,0,1,5,3
MC Henriques,MJ McClenaghan,3,1,2,0,0,0,0,0,7,2
GJ Maxwell,YK Pathan,5,3,2,0,0,0,0,0,5,9
Parvez Rasool,A Nehra,2,0,1,1,0,0,0,0,7,3
WP Saha,Harbhajan Singh,13,3,5,3,0,1,1,0,4,5
SPD Smith,P Kumar,11,1,3,3,0,4,0,0,4,2
YK Pathan,S Kaushik,4,0,2,0,0,1,1,0,4,9
KP Pietersen,KW Richardson,2,1,0,0,0,0,0,1,2,7
S Dhawan,NM Coulter-Nile,7,3,3,0,0,1,0,0,4,2
DA Miller,KA Pollard,3,0,2,0,0,0,1,0,5,6
YK Pathan,AR Patel,3,0,3,0,0,0,0,0,4,3
G Gambhir,TG Southee,23,10,7,1,0,5,0,0,5,9
BB McCullum,SR Watson,3,1,1,0,0,1,0,0,5,9
KV Sharma,SP Narine,2,0,2,0,0,0,0,0,7,9
BB McCullum,T Shamsi,6,2,2,0,0,1,0,1,5,9
P Kumar,MJ McClenaghan,3,2,0,0,0,0,0,1,7,2
SE Marsh,CR Brathwaite,1,0,1,0,0,0,0,0,4,3
Ankit Sharma,SR Watson,1,1,0,0,0,0,0,0,3,9
KV Sharma,HV Patel,7,3,1,2,0,1,0,0,7,8
S Dhawan,PV Tambe,7,2,4,1,0,0,0,0,4,2
NS Naik,Mustafizur Rahman,10,7,1,1,0,0,0,1,9,2
Ankit Sharma,KW Richardson,2,0,1,1,0,0,0,0,3,7
RA Jadeja,MJ McClenaghan,5,2,1,0,0,2,0,0,7,2
KL Rahul,Sandeep Sharma,2,1,0,0,0,1,0,0,2,9
STR Binny,A Mishra,5,2,1,1,0,1,0,0,4,3
YK Pathan,R Bhatia,11,4,5,0,0,1,0,1,4,2
SP Narine,Z Khan,2,1,1,0,0,0,0,0,9,9
MA Agarwal,JW Hastings,4,3,1,0,0,0,0,0,7,5
Gurkeerat Singh,R Ashwin,11,3,3,1,0,2,1,1,5,2
UT Khawaja,M Morkel,10,6,2,0,0,2,0,0,4,2
Yuvraj Singh,Sandeep Sharma,4,0,3,0,0,0,1,0,4,9
BB McCullum,I Sharma,4,2,1,0,0,0,0,1,5,5
RG Sharma,Shakib Al Hasan,6,0,6,0,0,0,0,0,4,9
WP Saha,PP Chawla,11,6,2,1,0,1,0,1,4,2
KA Pollard,SB Jakati,2,1,1,0,0,0,0,0,2,4
KD Karthik,Sandeep Sharma,2,1,1,0,0,0,0,0,2,9
KK Nair,KC Cariappa,6,1,3,1,0,0,0,1,2,5
BB McCullum,R Bhatia,9,2,6,0,0,0,0,1,5,2
AM Rahane,Sandeep Sharma,19,12,2,0,0,3,0,2,5,9
AB de Villiers,PP Chawla,12,3,5,2,0,1,0,1,1,2
MK Pandey,CJ Jordan,6,2,4,0,0,0,0,0,2,3
RA Jadeja,Sandeep Sharma,3,1,2,0,0,0,0,0,7,9
MC Henriques,Shakib Al Hasan,7,4,2,1,0,0,0,0,7,9
RR Pant,RA Jadeja,3,2,0,0,0,0,0,1,4,2
SV Samson,Harbhajan Singh,13,3,7,1,0,1,1,0,4,5
MG Johnson,Z Khan,1,0,1,0,0,0,0,0,9,9
MS Dhoni,Gurkeerat Singh,1,0,1,0,0,0,0,0,2,6
SV Samson,Yuvraj Singh,4,1,2,0,0,0,1,0,4,1
DA Miller,SR Watson,2,1,0,0,0,0,0,1,5,9
HM Amla,YS Chahal,9,3,4,0,0,2,0,0,5,9
MP Stoinis,CJ Jordan,10,2,2,3,0,2,1,0,2,3
JP Faulkner,Mohammed Shami,2,0,2,0,0,0,0,0,2,2
G Gambhir,KH Pandya,7,0,3,2,0,1,1,0,5,5
NLTC Perera,MJ McClenaghan,6,3,2,1,0,0,0,0,2,2
SB Jakati,CJ Jordan,2,1,1,0,0,0,0,0,9,3
C Munro,MC Henriques,3,1,2,0,0,0,0,0,3,2
WP Saha,Shakib Al Hasan,4,2,1,1,0,0,0,0,4,9
V Kohli,DS Kulkarni,20,4,10,2,0,2,1,1,4,3
SK Raina,S Aravind,4,3,1,0,0,0,0,0,4,9
